Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type
CHOH,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,7.5,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,BLJA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
CHOH,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,2.5,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
CHOH,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,5.0,Calling,<= 50 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,PIWO,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
CHOH,CHOH-1183,Forest,2018,2018-07-10,08:01:00,08:11:00,Brian Swimelar,2,7.5,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,5.0,Visualization,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,7.5,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,10.0,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1196,Forest,2018,2018-07-10,08:52:00,09:02:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,7.5,Calling,50 - 100 Meters,False,Undetermined,Wild Turkey,Meleagris gallopavo,176136.0,WITU,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Red-shouldered Hawk,Buteo lineatus,175359.0,RSHA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,7.5,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,GCFL,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,10.0,Visualization,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,7.5,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,BGGN,False,False,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1191,Forest,2018,2018-07-10,08:32:00,08:42:00,Brian Swimelar,2,2.5,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,23.5,66.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,10.0,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,EATO,False,True,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
CHOH,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,5.0,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1211,Forest,2018,2018-07-10,09:31:00,09:41:00,Brian Swimelar,2,7.5,Singing,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,24.1000003814697,65.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,5.0,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,10.0,Singing,50 - 100 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,HAWO,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,10.0,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,5.0,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,WOTH,True,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,WOTH,True,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,WBNU,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,REVI,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,7.5,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-1018,Forest,2018,2018-07-12,07:54:00,08:04:00,Elizabeth Oswald,2,2.5,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,19.7999992370605,85.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,7.5,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,AMGO,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,7.5,Singing,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,DOWO,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,7.5,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,2.5,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-0989,Forest,2018,2018-07-12,06:44:00,06:54:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.2999992370605,81.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,5.0,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,AMGO,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,10.0,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,BGGN,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,5.0,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,GCFL,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Calling,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,5.0,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,5.0,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,7.5,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,INBU,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,LOWA,False,True,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
CHOH,CHOH-0986,Forest,2018,2018-07-12,06:26:00,06:36:00,Elizabeth Oswald,2,2.5,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.2000007629395,77.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Forest
